ID;D;M;A;S;X;Y
505142269;7;12;2017;34009;647;262
673105303;7;12;2017;34009;647;260
530259343;7;12;2017;34009;647;260
530259343;7;12;2017;34012;637;265
530259343;7;12;2017;34012;608;257
450698857;7;12;2017;34012;607;256
450698857;7;12;2017;34012;243;466
450698857;7;12;2017;34012;204;551
450698857;7;12;2017;34012;190;553
450698857;7;12;2017;34012;154;519
450698857;7;12;2017;34013;315;400
450698857;7;12;2017;34013;319;378
450698857;7;12;2017;34013;411;300
450698857;7;12;2017;34013;410;252
141008922;7;12;2017;34013;410;229
141008922;7;12;2017;34014;392;270
141008922;7;12;2017;34015;378;316
141008922;7;12;2017;34015;376;329
141008922;7;12;2017;34015;375;330
141008922;7;12;2017;34015;374;326
994939271;7;12;2017;34015;373;326
994939271;7;12;2017;34015;329;330
994939271;7;12;2017;34015;41;459
994939271;7;12;2017;34016;70;538
994939271;7;12;2017;34016;73;548
994939271;7;12;2017;34016;79;542
259935148;7;12;2017;34016;78;538
312273928;7;12;2017;34016;73;535
918602474;7;12;2017;34016;72;534
918602474;7;12;2017;34017;86;538
918602474;7;12;2017;34017;750;457
918602474;7;12;2017;34017;1100;420
918602474;7;12;2017;34017;1113;413
918602474;7;12;2017;34018;1115;412
918602474;7;12;2017;34018;1370;409
918602474;7;12;2017;34018;1367;447
918602474;7;12;2017;34018;1365;457
918602474;7;12;2017;34018;1353;453
918602474;7;12;2017;34018;1356;450
918602474;7;12;2017;34018;1364;455
964415592;7;12;2017;34018;1365;456
623082920;7;12;2017;34019;1359;456
623082920;7;12;2017;34019;1360;464
623082920;7;12;2017;34019;1362;471
623082920;7;12;2017;34019;1364;477
212017398;7;12;2017;34020;1365;490
292696941;7;12;2017;34022;1358;511
292696941;7;12;2017;34022;1207;437
292696941;7;12;2017;34022;399;178
292696941;7;12;2017;34022;298;156
292696941;7;12;2017;34022;287;159
292696941;7;12;2017;34022;293;175
292696941;7;12;2017;34022;288;170
292696941;7;12;2017;34022;282;166
292696941;7;12;2017;34023;270;168
292696941;7;12;2017;34023;242;175
683144704;7;12;2017;34023;234;181
683144704;7;12;2017;34023;71;663
683144704;7;12;2017;34023;-4;767
683144704;7;12;2017;34023;-1;751
683144704;7;12;2017;34023;0;743
198966073;7;12;2017;34023;-1;742
198966073;7;12;2017;34024;0;741
198966073;7;12;2017;34024;-2;740
198966073;7;12;2017;34024;0;739
373454769;7;12;2017;34025;3;742
338588343;7;12;2017;34025;11;741
338588343;7;12;2017;34025;7;736
638450643;7;12;2017;34025;6;735
638450643;7;12;2017;34026;2;733
14728026;7;12;2017;34026;1;732
781374886;7;12;2017;34028;-1;731
112879924;7;12;2017;34028;0;730
112879924;7;12;2017;34030;186;793
112879924;7;12;2017;34031;188;779
112879924;7;12;2017;34031;67;753
112879924;7;12;2017;34031;108;714
112879924;7;12;2017;34031;120;730
112879924;7;12;2017;34031;124;752
112879924;7;12;2017;34031;141;756
112879924;7;12;2017;34031;203;765
112879924;7;12;2017;34031;199;763
112879924;7;12;2017;34031;265;758
112879924;7;12;2017;34032;274;756
112879924;7;12;2017;34032;269;753
112879924;7;12;2017;34032;351;758
671290720;7;12;2017;34032;381;759
939588568;7;12;2017;34033;431;762
939588568;7;12;2017;34033;484;755
939588568;7;12;2017;34033;499;754
939588568;7;12;2017;34033;521;758
939588568;7;12;2017;34033;550;757
939588568;7;12;2017;34033;542;752
950456976;7;12;2017;34034;539;752
950456976;7;12;2017;34034;505;737
950456976;7;12;2017;34034;369;607
950456976;7;12;2017;34034;344;572
950456976;7;12;2017;34034;119;532
950456976;7;12;2017;34034;55;513
183888400;7;12;2017;34036;112;416
183888400;7;12;2017;34036;333;156
183888400;7;12;2017;34036;332;152
125023958;7;12;2017;34036;331;151
125023958;7;12;2017;34037;310;147
125023958;7;12;2017;34037;242;138
125023958;7;12;2017;34037;238;133
125023958;7;12;2017;34037;227;114
125023958;7;12;2017;34037;261;82
125023958;7;12;2017;34037;267;59
125023958;7;12;2017;34037;288;34
125023958;7;12;2017;34037;293;27
125023958;7;12;2017;34038;267;6
125023958;7;12;2017;34038;246;-1
125023958;7;12;2017;34038;241;0
916709608;7;12;2017;34039;203;5
916709608;7;12;2017;34039;170;20
916709608;7;12;2017;34039;146;26
42161498;7;12;2017;34099;137;14
42161498;7;12;2017;34099;117;-6
860875145;7;12;2017;34099;145;114
860875145;7;12;2017;34099;230;264
860875145;7;12;2017;34100;290;130
860875145;7;12;2017;34100;450;110
860875145;7;12;2017;34100;528;232
860875145;7;12;2017;34100;496;248
648296335;7;12;2017;34100;498;243
648296335;7;12;2017;34100;497;244
592655581;7;12;2017;34100;503;239
143343376;7;12;2017;34100;506;238
143343376;7;12;2017;34101;513;232
143343376;7;12;2017;34101;656;216
143343376;7;12;2017;34101;654;218
143343376;7;12;2017;34101;602;256
143343376;7;12;2017;34101;574;291
143343376;7;12;2017;34101;540;334
568657565;7;12;2017;34101;537;337
568657565;7;12;2017;34103;776;261
568657565;7;12;2017;34103;308;389
568657565;7;12;2017;34103;224;357
568657565;7;12;2017;34103;214;356
276439984;7;12;2017;34104;217;355
276439984;7;12;2017;34104;220;361
276439984;7;12;2017;34104;227;362
77953271;7;12;2017;34107;291;416
77953271;7;12;2017;34107;720;494
77953271;7;12;2017;34107;1099;483
77953271;7;12;2017;34107;1100;482
77953271;7;12;2017;34107;951;538
77953271;7;12;2017;34107;299;678
77953271;7;12;2017;34107;68;669
77953271;7;12;2017;34108;61;665
77953271;7;12;2017;34108;60;625
77953271;7;12;2017;34108;135;594
77953271;7;12;2017;34108;118;596
77953271;7;12;2017;34108;117;588
549158862;7;12;2017;34108;113;581
549158862;7;12;2017;34108;99;602
12641450;7;12;2017;34109;91;574
12641450;7;12;2017;34109;110;518
12641450;7;12;2017;34109;112;514
615668023;7;12;2017;34109;113;513
615668023;7;12;2017;34109;89;511
615668023;7;12;2017;34110;64;507
615668023;7;12;2017;34110;510;456
615668023;7;12;2017;34110;1037;326
615668023;7;12;2017;34110;1039;309
615668023;7;12;2017;34110;690;308
845797472;7;12;2017;34110;623;325
845797472;7;12;2017;34110;841;254
845797472;7;12;2017;34110;1071;213
845797472;7;12;2017;34111;451;259
845797472;7;12;2017;34111;220;202
845797472;7;12;2017;34111;243;186
845797472;7;12;2017;34111;266;184
845797472;7;12;2017;34111;276;185
845797472;7;12;2017;34111;292;180
128265703;7;12;2017;34111;296;180
128265703;7;12;2017;34111;288;181
128265703;7;12;2017;34112;242;237
128265703;7;12;2017;34112;177;529
128265703;7;12;2017;34112;140;552
128265703;7;12;2017;34112;127;537
128265703;7;12;2017;34112;90;507
128265703;7;12;2017;34112;89;506
107569659;7;12;2017;34112;45;510
107569659;7;12;2017;34112;46;513
996288151;7;12;2017;34113;637;485
996288151;7;12;2017;34113;980;402
996288151;7;12;2017;34113;931;382
996288151;7;12;2017;34113;924;378
996288151;7;12;2017;34113;978;360
996288151;7;12;2017;34113;761;374
996288151;7;12;2017;34113;760;370
996288151;7;12;2017;34114;754;366
996288151;7;12;2017;34114;833;378
996288151;7;12;2017;34114;942;404
996288151;7;12;2017;34114;945;405
404208270;7;12;2017;34114;947;406
846916529;7;12;2017;34115;954;403
846916529;7;12;2017;34115;1005;395
846916529;7;12;2017;34115;1182;362
846916529;7;12;2017;34115;1252;332
470717432;7;12;2017;34115;1269;322
470717432;7;12;2017;34116;1257;320
543830540;7;12;2017;34116;1239;322
543830540;7;12;2017;34116;1217;328
543830540;7;12;2017;34116;1211;332
735713307;7;12;2017;34116;1207;331
397682608;7;12;2017;34116;1206;330
397682608;7;12;2017;34117;1135;329
397682608;7;12;2017;34117;571;444
397682608;7;12;2017;34117;602;514
397682608;7;12;2017;34117;603;502
397682608;7;12;2017;34117;544;508
397682608;7;12;2017;34117;491;597
397682608;7;12;2017;34117;668;639
397682608;7;12;2017;34117;791;633
397682608;7;12;2017;34117;846;638
397682608;7;12;2017;34118;875;647
397682608;7;12;2017;34118;923;648
32351919;7;12;2017;34118;924;655
32351919;7;12;2017;34118;927;656
356290520;7;12;2017;34118;929;657
356290520;7;12;2017;34118;940;651
516608834;7;12;2017;34119;936;652
516608834;7;12;2017;34119;935;649
457666108;7;12;2017;34119;933;648
457666108;7;12;2017;34119;572;697
457666108;7;12;2017;34119;179;714
457666108;7;12;2017;34119;209;667
457666108;7;12;2017;34119;257;657
457666108;7;12;2017;34120;777;656
457666108;7;12;2017;34120;1027;631
579816023;7;12;2017;34120;1072;643
579816023;7;12;2017;34120;1087;645
579816023;7;12;2017;34120;1106;634
579816023;7;12;2017;34120;1109;631
562421952;7;12;2017;34121;1115;630
562421952;7;12;2017;34121;1117;628
308294486;7;12;2017;34121;1118;627
308294486;7;12;2017;34121;1115;618
308294486;7;12;2017;34121;1114;616
325766841;7;12;2017;34121;1113;615
325766841;7;12;2017;34122;970;559
325766841;7;12;2017;34122;551;379
325766841;7;12;2017;34122;548;377
325766841;7;12;2017;34122;389;365
325766841;7;12;2017;34122;650;260
325766841;7;12;2017;34122;888;278
325766841;7;12;2017;34122;948;288
325766841;7;12;2017;34122;1051;298
325766841;7;12;2017;34123;1163;299
325766841;7;12;2017;34123;1178;300
325766841;7;12;2017;34123;1200;296
430522685;7;12;2017;34123;1201;295
625707425;7;12;2017;34123;1201;295
625707425;7;12;2017;34123;1188;281
625707425;7;12;2017;34123;1171;268
340015506;7;12;2017;34123;1167;264
340015506;7;12;2017;34124;1084;260
340015506;7;12;2017;34124;472;343
340015506;7;12;2017;34124;405;355
340015506;7;12;2017;34124;421;328
340015506;7;12;2017;34124;609;248
340015506;7;12;2017;34124;1032;190
762027722;7;12;2017;34125;820;250
762027722;7;12;2017;34125;203;476
762027722;7;12;2017;34125;227;472
762027722;7;12;2017;34126;225;452
762027722;7;12;2017;34126;226;441
936516417;7;12;2017;34126;229;453
936516417;7;12;2017;34126;232;460
936516417;7;12;2017;34126;235;467
936516417;7;12;2017;34126;238;478
936516417;7;12;2017;34126;236;481
936516417;7;12;2017;34127;237;500
936516417;7;12;2017;34127;239;513
936516417;7;12;2017;34127;250;529
936516417;7;12;2017;34127;348;536
936516417;7;12;2017;34127;443;522
936516417;7;12;2017;34127;454;521
825313194;7;12;2017;34127;449;516
825313194;7;12;2017;34127;412;519
825313194;7;12;2017;34128;502;526
825313194;7;12;2017;34128;627;527
825313194;7;12;2017;34128;728;524
825313194;7;12;2017;34128;868;515
825313194;7;12;2017;34128;978;505
825313194;7;12;2017;34128;988;500
825313194;7;12;2017;34128;1117;517
825313194;7;12;2017;34128;1182;525
825313194;7;12;2017;34129;1198;533
909294711;7;12;2017;34129;1197;529
909294711;7;12;2017;34129;1194;527
262771418;7;12;2017;34136;1194;526
262771418;7;12;2017;34136;1101;477
262771418;7;12;2017;34136;1045;448
757818457;7;12;2017;34137;1042;418
757818457;7;12;2017;34137;898;353
757818457;7;12;2017;34137;378;348
757818457;7;12;2017;34137;185;571
757818457;7;12;2017;34137;216;621
757818457;7;12;2017;34137;253;482
757818457;7;12;2017;34137;848;198
757818457;7;12;2017;34137;1346;334
629142880;7;12;2017;34138;1349;338
629142880;7;12;2017;34138;1368;332
629142880;7;12;2017;34138;1307;321
629142880;7;12;2017;34138;1200;285
629142880;7;12;2017;34138;1143;300
629142880;7;12;2017;34138;1144;312
629142880;7;12;2017;34138;1146;319
629142880;7;12;2017;34139;922;373
629142880;7;12;2017;34139;917;408
629142880;7;12;2017;34139;1084;401
573580410;7;12;2017;34139;1085;406
179908958;7;12;2017;34139;1243;433
179908958;7;12;2017;34140;1303;467
179908958;7;12;2017;34140;1316;473
194079340;7;12;2017;34140;1327;474
605223147;7;12;2017;34140;1333;473
605223147;7;12;2017;34140;1335;471
605223147;7;12;2017;34140;1338;470
605223147;7;12;2017;34141;1332;465
605223147;7;12;2017;34141;1344;472
605223147;7;12;2017;34141;1352;482
605223147;7;12;2017;34141;1355;486
117742543;7;12;2017;34141;1364;491
117742543;7;12;2017;34141;1362;490
117742543;7;12;2017;34141;1365;495
117742543;7;12;2017;34141;1366;498
117742543;7;12;2017;34141;1365;508
494019924;7;12;2017;34142;1366;436
494019924;7;12;2017;34142;1365;403
97046499;7;12;2017;34142;1366;410
97046499;7;12;2017;34142;1365;632
668508619;7;12;2017;34143;1358;634
219196414;7;12;2017;34143;1248;612
219196414;7;12;2017;34143;574;545
219196414;7;12;2017;34143;544;546
219196414;7;12;2017;34143;516;573
219196414;7;12;2017;34143;598;609
219196414;7;12;2017;34144;782;628
219196414;7;12;2017;34144;792;614
219196414;7;12;2017;34144;794;610
219196414;7;12;2017;34144;802;602
219196414;7;12;2017;34144;803;601
73126766;7;12;2017;34145;802;592
73126766;7;12;2017;34145;802;592
623814559;7;12;2017;34145;809;614
623814559;7;12;2017;34145;794;678
623814559;7;12;2017;34145;793;682
979317612;7;12;2017;34145;793;681
696927667;7;12;2017;34146;795;680
696927667;7;12;2017;34146;781;647
696927667;7;12;2017;34146;777;672
696927667;7;12;2017;34146;668;742
658759268;7;12;2017;34146;666;744
658759268;7;12;2017;34146;484;712
658759268;7;12;2017;34146;192;770
658759268;7;12;2017;34146;286;767
658759268;7;12;2017;34147;303;765
658759268;7;12;2017;34147;300;748
314124623;7;12;2017;34147;309;741
314124623;7;12;2017;34147;381;711
314124623;7;12;2017;34147;394;709
903059098;7;12;2017;34148;395;708
903059098;7;12;2017;34150;405;664
903059098;7;12;2017;34150;434;629
903059098;7;12;2017;34150;437;628
517032366;7;12;2017;34151;437;627
569371146;7;12;2017;34151;436;627
569371146;7;12;2017;34151;432;629
980514953;7;12;2017;34151;431;630
977212980;7;12;2017;34151;948;603
977212980;7;12;2017;34152;964;605
977212980;7;12;2017;34152;966;607
977212980;7;12;2017;34152;969;608
977212980;7;12;2017;34152;988;615
210644404;7;12;2017;34152;984;615
210644404;7;12;2017;34152;982;622
210644404;7;12;2017;34152;977;624
370962718;7;12;2017;34152;976;625
370962718;7;12;2017;34152;975;614
813670977;7;12;2017;34158;569;414
813670977;7;12;2017;34158;498;459
813670977;7;12;2017;34158;474;471
813670977;7;12;2017;34158;109;681
813670977;7;12;2017;34158;127;652
813670977;7;12;2017;34158;210;520
813670977;7;12;2017;34158;219;483
813670977;7;12;2017;34159;220;460
813670977;7;12;2017;34159;219;441
813670977;7;12;2017;34159;255;349
813670977;7;12;2017;34159;329;200
813670977;7;12;2017;34159;333;223
813670977;7;12;2017;34159;314;235
813670977;7;12;2017;34159;390;281
813670977;7;12;2017;34159;919;263
813670977;7;12;2017;34160;921;199
813670977;7;12;2017;34160;913;183
813670977;7;12;2017;34160;905;191
813670977;7;12;2017;34160;908;193
700363122;7;12;2017;34160;1238;175
700363122;7;12;2017;34160;1124;244
700363122;7;12;2017;34160;1112;243
700363122;7;12;2017;34161;1121;227
700363122;7;12;2017;34161;1131;213
700363122;7;12;2017;34161;1139;209
735307831;7;12;2017;34161;687;218
735307831;7;12;2017;34161;-2;228
735307831;7;12;2017;34161;8;238
735307831;7;12;2017;34161;18;239
735307831;7;12;2017;34161;33;218
735307831;7;12;2017;34162;60;239
735307831;7;12;2017;34162;119;333
735307831;7;12;2017;34162;160;384
735307831;7;12;2017;34162;83;325
735307831;7;12;2017;34162;63;271
735307831;7;12;2017;34162;55;257
230433156;7;12;2017;34162;56;261
230433156;7;12;2017;34163;235;257
230433156;7;12;2017;34163;369;197
230433156;7;12;2017;34163;355;164
230433156;7;12;2017;34163;296;175
495429031;7;12;2017;34163;295;176
384147524;7;12;2017;34163;295;176
384147524;7;12;2017;34164;332;178
384147524;7;12;2017;34164;779;141
384147524;7;12;2017;34164;830;160
760424905;7;12;2017;34164;828;162
760424905;7;12;2017;34164;817;170
471431014;7;12;2017;34165;805;180
471431014;7;12;2017;34165;446;390
471431014;7;12;2017;34165;447;385
471431014;7;12;2017;34165;606;315
471431014;7;12;2017;34165;622;314
471431014;7;12;2017;34165;690;347
471431014;7;12;2017;34165;826;368
471431014;7;12;2017;34165;920;362
558714504;7;12;2017;34166;946;366
558714504;7;12;2017;34166;940;369
558714504;7;12;2017;34166;939;366
771371598;7;12;2017;34166;1019;361
771371598;7;12;2017;34167;1029;359
322059392;7;12;2017;34168;1044;360
322059392;7;12;2017;34168;1048;358
266496923;7;12;2017;34168;1045;362
618698003;7;12;2017;34169;1041;363
618698003;7;12;2017;34169;1035;355
618698003;7;12;2017;34169;1039;354
82180592;7;12;2017;34169;990;351
82180592;7;12;2017;34170;949;344
82180592;7;12;2017;34170;869;338
82180592;7;12;2017;34170;873;343
82180592;7;12;2017;34170;901;347
82180592;7;12;2017;34170;879;337
82180592;7;12;2017;34170;916;330
82180592;7;12;2017;34170;895;327
82180592;7;12;2017;34170;967;324
82180592;7;12;2017;34171;1204;321
824829435;7;12;2017;34171;1206;320
737624229;7;12;2017;34171;1206;320
737624229;7;12;2017;34171;1193;307
737624229;7;12;2017;34171;1116;228
737624229;7;12;2017;34171;1115;203
647117050;7;12;2017;34171;1097;198
647117050;7;12;2017;34172;1065;246
647117050;7;12;2017;34172;1045;247
647117050;7;12;2017;34172;874;288
647117050;7;12;2017;34172;887;310
647117050;7;12;2017;34172;896;321
647117050;7;12;2017;34172;882;335
647117050;7;12;2017;34172;924;338
647117050;7;12;2017;34172;1010;352
647117050;7;12;2017;34172;1080;362
647117050;7;12;2017;34173;1086;365
786739320;7;12;2017;34173;645;353
786739320;7;12;2017;34173;444;358
786739320;7;12;2017;34173;436;355
786739320;7;12;2017;34173;486;365
786739320;7;12;2017;34174;872;367
786739320;7;12;2017;34174;1195;362
786739320;7;12;2017;34174;1200;363
786739320;7;12;2017;34174;1192;365
786739320;7;12;2017;34174;1195;372
759439330;7;12;2017;34174;1195;373
759439330;7;12;2017;34175;1180;352
759439330;7;12;2017;34175;1081;242
759439330;7;12;2017;34175;1077;216
135716713;7;12;2017;34175;1066;214
135716713;7;12;2017;34175;973;295
135716713;7;12;2017;34175;961;356
135716713;7;12;2017;34175;843;366
135716713;7;12;2017;34175;845;347
135716713;7;12;2017;34175;1128;345
135716713;7;12;2017;34176;1018;362
135716713;7;12;2017;34176;940;394
561030902;7;12;2017;34176;979;387
561030902;7;12;2017;34176;954;389
561030902;7;12;2017;34176;835;370
561030902;7;12;2017;34176;842;376
561030902;7;12;2017;34176;860;377
561030902;7;12;2017;34177;669;540
561030902;7;12;2017;34177;673;544
397488898;7;12;2017;34177;798;546
397488898;7;12;2017;34177;1001;555
397488898;7;12;2017;34177;1003;562
397488898;7;12;2017;34178;996;559
397488898;7;12;2017;34178;817;579
397488898;7;12;2017;34178;753;591
397488898;7;12;2017;34178;744;592
397488898;7;12;2017;34178;778;593
481470415;7;12;2017;34179;869;592
481470415;7;12;2017;34179;818;581
481470415;7;12;2017;34179;442;531
481470415;7;12;2017;34179;404;492
481470415;7;12;2017;34179;416;493
481470415;7;12;2017;34179;452;514
481470415;7;12;2017;34179;618;513
481470415;7;12;2017;34180;578;515
513113151;7;12;2017;34180;543;508
513113151;7;12;2017;34180;546;507
760636671;7;12;2017;34180;545;506
886088559;7;12;2017;34181;537;505
795581381;7;12;2017;34182;523;490
795581381;7;12;2017;34182;484;255
795581381;7;12;2017;34182;453;181
130388392;7;12;2017;34182;447;179
130388392;7;12;2017;34182;279;221
130388392;7;12;2017;34183;293;232
130388392;7;12;2017;34183;298;206
130388392;7;12;2017;34183;295;173
130388392;7;12;2017;34183;297;176
88918020;7;12;2017;34183;297;177
88918020;7;12;2017;34183;312;183
88918020;7;12;2017;34183;334;192
803226100;7;12;2017;34184;469;206
803226100;7;12;2017;34184;724;331
803226100;7;12;2017;34184;931;305
803226100;7;12;2017;34184;873;327
803226100;7;12;2017;34184;865;335
803226100;7;12;2017;34184;874;337
618909769;7;12;2017;34185;875;336
922074042;7;12;2017;34185;845;337
922074042;7;12;2017;34185;648;397
922074042;7;12;2017;34185;673;414
922074042;7;12;2017;34185;729;431
922074042;7;12;2017;34185;725;452
922074042;7;12;2017;34185;689;459
922074042;7;12;2017;34185;682;461
44223960;7;12;2017;34186;685;462
44223960;7;12;2017;34186;681;472
44223960;7;12;2017;34186;674;479
44223960;7;12;2017;34186;667;485
974491106;7;12;2017;34186;644;499
974491106;7;12;2017;34186;609;517
974491106;7;12;2017;34186;600;530
974491106;7;12;2017;34187;575;543
490312475;7;12;2017;34187;572;542
539349283;7;12;2017;34188;578;532
539349283;7;12;2017;34188;598;525
964663471;7;12;2017;34188;604;524
964663471;7;12;2017;34189;607;523
480484840;7;12;2017;34189;614;517
480484840;7;12;2017;34189;599;392
480484840;7;12;2017;34190;638;301
480484840;7;12;2017;34190;632;304
212265277;7;12;2017;34190;481;337
212265277;7;12;2017;34190;434;346
212265277;7;12;2017;34190;398;339
212265277;7;12;2017;34190;544;334
212265277;7;12;2017;34190;796;326
212265277;7;12;2017;34190;810;327
442394725;7;12;2017;34191;853;328
442394725;7;12;2017;34191;852;335
442394725;7;12;2017;34191;841;343
442394725;7;12;2017;34191;840;350
547072286;7;12;2017;34192;933;358
547072286;7;12;2017;34192;1133;370
547072286;7;12;2017;34192;1145;373
773899762;7;12;2017;34192;1151;370
773899762;7;12;2017;34192;1167;365
293023104;7;12;2017;34194;1112;383
293023104;7;12;2017;34194;1049;455
293023104;7;12;2017;34194;1047;474
293023104;7;12;2017;34194;1045;480
572189360;7;12;2017;34194;1044;481
572189360;7;12;2017;34194;1036;475
572189360;7;12;2017;34194;1032;468
572189360;7;12;2017;34195;1031;467
572189360;7;12;2017;34195;1029;464
729205701;7;12;2017;34195;1032;477
729205701;7;12;2017;34195;1033;478
799016836;7;12;2017;34196;1035;479
781622765;7;12;2017;34196;1098;482
781622765;7;12;2017;34196;1174;489
691115586;7;12;2017;34197;1168;476
691115586;7;12;2017;34197;1163;463
294142161;7;12;2017;34197;1170;462
95655449;7;12;2017;34197;1167;456
311614516;7;12;2017;34198;1166;455
311614516;7;12;2017;34198;1165;445
311614516;7;12;2017;34198;1162;431
311614516;7;12;2017;34198;1159;418
311614516;7;12;2017;34198;1156;399
311614516;7;12;2017;34199;1154;388
179636965;7;12;2017;34199;1156;386
179636965;7;12;2017;34199;1163;367
162242894;7;12;2017;34200;1168;355
604951154;7;12;2017;34200;830;282
604951154;7;12;2017;34200;205;432
604951154;7;12;2017;34200;247;649
604951154;7;12;2017;34200;358;645
604951154;7;12;2017;34201;403;627
604951154;7;12;2017;34201;511;619
604951154;7;12;2017;34201;548;634
604951154;7;12;2017;34201;568;631
604951154;7;12;2017;34201;549;622
604951154;7;12;2017;34201;393;554
604951154;7;12;2017;34201;234;408
904891737;7;12;2017;34201;233;406
904891737;7;12;2017;34202;365;416
904891737;7;12;2017;34202;523;413
671538599;7;12;2017;34202;554;416
671538599;7;12;2017;34202;421;448
671538599;7;12;2017;34202;411;447
671538599;7;12;2017;34202;456;437
671538599;7;12;2017;34203;624;429
671538599;7;12;2017;34203;733;431
671538599;7;12;2017;34203;780;422
452355843;7;12;2017;34204;781;421
326982238;7;12;2017;34204;793;419
930008811;7;12;2017;34204;794;419
125193553;7;12;2017;34205;671;420
125193553;7;12;2017;34205;470;423
125193553;7;12;2017;34205;360;425
125193553;7;12;2017;34205;326;424
52158729;7;12;2017;34205;485;429
52158729;7;12;2017;34206;670;425
658487275;7;12;2017;34206;670;427
766466808;7;12;2017;34206;693;424
13990330;7;12;2017;34206;713;442
13990330;7;12;2017;34206;724;488
13990330;7;12;2017;34206;759;530
13990330;7;12;2017;34206;762;628
13990330;7;12;2017;34206;765;635
334626958;7;12;2017;34207;768;633
334626958;7;12;2017;34207;769;627
456776873;7;12;2017;34208;527;650
456776873;7;12;2017;34208;392;687
456776873;7;12;2017;34208;389;688
24937022;7;12;2017;34209;289;695
847224636;7;12;2017;34209;288;697
847224636;7;12;2017;34209;352;698
847224636;7;12;2017;34209;464;699
4240979;7;12;2017;34209;466;700
4240979;7;12;2017;34209;431;701
4240979;7;12;2017;34210;419;700
4240979;7;12;2017;34210;428;699
4240979;7;12;2017;34210;470;696
4240979;7;12;2017;34210;491;695
4240979;7;12;2017;34210;509;694
4240979;7;12;2017;34210;540;693
4240979;7;12;2017;34211;629;694
4240979;7;12;2017;34211;651;695
4240979;7;12;2017;34212;660;696
656382643;7;12;2017;34212;692;697
656382643;7;12;2017;34212;742;698
656382643;7;12;2017;34212;747;699
656382643;7;12;2017;34212;813;697
656382643;7;12;2017;34212;826;695
402333461;7;12;2017;34213;827;695
402333461;7;12;2017;34213;830;694
402333461;7;12;2017;34213;861;697
921456801;7;12;2017;34214;859;684
921456801;7;12;2017;34214;855;677
921456801;7;12;2017;34214;849;661
921456801;7;12;2017;34214;826;554
921456801;7;12;2017;34214;840;496
827647649;7;12;2017;34214;841;492
827647649;7;12;2017;34214;870;474
827647649;7;12;2017;34215;906;480
845120004;7;12;2017;34215;908;486
845120004;7;12;2017;34215;910;480
845120004;7;12;2017;34215;917;476
845120004;7;12;2017;34215;920;474
360941373;7;12;2017;34215;904;473
360941373;7;12;2017;34215;832;484
360941373;7;12;2017;34216;822;457
360941373;7;12;2017;34216;815;441
214793441;7;12;2017;34216;814;440
214793441;7;12;2017;34216;809;437
214793441;7;12;2017;34216;810;429
214793441;7;12;2017;34216;812;427
786255561;7;12;2017;34216;813;426
786255561;7;12;2017;34217;856;435
786255561;7;12;2017;34217;755;403
786255561;7;12;2017;34217;750;401
786255561;7;12;2017;34217;757;397
786255561;7;12;2017;34217;783;370
709918764;7;12;2017;34218;781;598
709918764;7;12;2017;34218;731;388
709918764;7;12;2017;34218;725;363
978216611;7;12;2017;34218;723;362
978216611;7;12;2017;34218;694;424
978216611;7;12;2017;34218;713;443
978216611;7;12;2017;34218;741;435
978216611;7;12;2017;34218;729;431
978216611;7;12;2017;34218;528;436
978216611;7;12;2017;34219;517;427
978216611;7;12;2017;34219;546;423
295551268;7;12;2017;34219;543;424
295551268;7;12;2017;34219;558;446
295551268;7;12;2017;34219;667;473
313023623;7;12;2017;34219;717;445
313023623;7;12;2017;34219;1155;367
525680717;7;12;2017;34220;1195;366
525680717;7;12;2017;34220;1196;363
525680717;7;12;2017;34220;1203;359
271553251;7;12;2017;34220;1198;357
250857207;7;12;2017;34221;1192;356
250857207;7;12;2017;34222;1082;360
250857207;7;12;2017;34222;461;527
250857207;7;12;2017;34222;414;639
819017355;7;12;2017;34222;337;690
819017355;7;12;2017;34222;320;770
819017355;7;12;2017;34222;328;767
477684683;7;12;2017;34222;322;766
477684683;7;12;2017;34223;317;763
477684683;7;12;2017;34223;312;759
477684683;7;12;2017;34223;311;758
299972298;7;12;2017;34223;319;759
299972298;7;12;2017;34223;330;762
299972298;7;12;2017;34223;339;763
690420061;7;12;2017;34224;335;764
690420061;7;12;2017;34224;368;758
631477335;7;12;2017;34225;361;753
258580210;7;12;2017;34225;360;752
258580210;7;12;2017;34225;357;751
255278237;7;12;2017;34225;351;750
255278237;7;12;2017;34227;310;752
255278237;7;12;2017;34227;284;755
977231036;7;12;2017;34228;342;757
259699267;7;12;2017;34229;347;757
259699267;7;12;2017;34230;345;756
259699267;7;12;2017;34230;347;619
259699267;7;12;2017;34230;422;375
259699267;7;12;2017;34230;399;398
939140921;7;12;2017;34230;394;317
939140921;7;12;2017;34230;396;293
577033922;7;12;2017;34231;421;265
486526743;7;12;2017;34231;422;263
486526743;7;12;2017;34231;420;261
559639851;7;12;2017;34231;419;260
559639851;7;12;2017;34231;413;277
559639851;7;12;2017;34231;296;749
559639851;7;12;2017;34232;469;767
559639851;7;12;2017;34232;437;763
559639851;7;12;2017;34232;476;767
559639851;7;12;2017;34232;514;766
559639851;7;12;2017;34232;520;760
559639851;7;12;2017;34232;531;754
591282588;7;12;2017;34232;533;753
894446861;7;12;2017;34232;533;752
894446861;7;12;2017;34233;516;744
